# ----------------------------------------
# wiki.ubc.ca
# Top Events
# 20120101-20140430
# ----------------------------------------

Event Label,Total Events,Unique Events,Event Value,Avg. Value
2544,12,12,0,0.00
2611,12,12,0,0.00
2622,12,12,0,0.00
2623,12,12,0,0.00
2664,12,12,0,0.00
2680,12,12,0,0.00
2714,12,12,0,0.00
2728,12,12,0,0.00
2750,12,12,0,0.00
2755,12,12,0,0.00
2757,12,12,0,0.00
2781,12,12,0,0.00
2782,12,12,0,0.00
2786,12,12,0,0.00
2797,12,12,0,0.00
2802,12,12,0,0.00
2805,12,12,0,0.00
2828,12,12,0,0.00
2840,12,12,0,0.00
2842,12,12,0,0.00
2843,12,12,0,0.00
2844,12,12,0,0.00
2845,12,12,0,0.00
2859,12,12,0,0.00
2860,12,12,0,0.00
2870,12,12,0,0.00
2880,12,12,0,0.00
2904,12,12,0,0.00
2905,12,12,0,0.00
2910,12,12,0,0.00
2914,12,12,0,0.00
2915,12,11,0,0.00
2934,12,12,0,0.00
2959,12,12,0,0.00
2964,12,12,0,0.00
2968,12,12,0,0.00
2977,12,12,0,0.00
2984,12,12,0,0.00
3014,12,12,0,0.00
3031,12,12,0,0.00
3043,12,12,0,0.00
3056,12,12,0,0.00
3058,12,12,0,0.00
3062,12,12,0,0.00
3085,12,12,0,0.00
3101,12,12,0,0.00
3108,12,12,0,0.00
3125,12,12,0,0.00
3144,12,12,0,0.00
3153,12,12,0,0.00
3170,12,12,0,0.00
3175,12,12,0,0.00
3183,12,12,0,0.00
3194,12,12,0,0.00
3198,12,12,0,0.00
3213,12,12,0,0.00
3220,12,12,0,0.00
3221,12,12,0,0.00
3250,12,12,0,0.00
3252,12,12,0,0.00
3255,12,12,0,0.00
3258,12,12,0,0.00
3261,12,12,0,0.00
3265,12,12,0,0.00
3267,12,12,0,0.00
3275,12,12,0,0.00
3313,12,12,0,0.00
3326,12,12,0,0.00
3331,12,12,0,0.00
3333,12,12,0,0.00
3337,12,12,0,0.00
3352,12,12,0,0.00
3358,12,12,0,0.00
3366,12,12,0,0.00
3367,12,12,0,0.00
3368,12,12,0,0.00
3371,12,12,0,0.00
3375,12,12,0,0.00
3379,12,12,0,0.00
3401,12,12,0,0.00
3403,12,12,0,0.00
3415,12,12,0,0.00
3423,12,12,0,0.00
3432,12,12,0,0.00
3449,12,12,0,0.00
3453,12,12,0,0.00
3468,12,12,0,0.00
3475,12,12,0,0.00
3514,12,12,0,0.00
3523,12,12,0,0.00
3555,12,12,0,0.00
3559,12,12,0,0.00
3580,12,12,0,0.00
3581,12,12,0,0.00
3588,12,12,0,0.00
3590,12,12,0,0.00
3594,12,12,0,0.00
3604,12,12,0,0.00
3612,12,12,0,0.00
3614,12,12,0,0.00
3615,12,12,0,0.00
3634,12,12,0,0.00
3638,12,12,0,0.00
3645,12,12,0,0.00
3647,12,12,0,0.00
3656,12,12,0,0.00
3663,12,12,0,0.00
3665,12,12,0,0.00
3670,12,12,0,0.00
3677,12,12,0,0.00
3679,12,12,0,0.00
3689,12,12,0,0.00
3695,12,12,0,0.00
3742,12,12,0,0.00
3745,12,12,0,0.00
3760,12,12,0,0.00
3790,12,12,0,0.00
3815,12,12,0,0.00
3838,12,12,0,0.00
3848,12,12,0,0.00
3858,12,12,0,0.00
3867,12,12,0,0.00
3870,12,12,0,0.00
3898,12,12,0,0.00
3905,12,12,0,0.00
3947,12,12,0,0.00
3951,12,12,0,0.00
3954,12,12,0,0.00
3965,12,12,0,0.00
3975,12,12,0,0.00
4026,12,12,0,0.00
4055,12,12,0,0.00
4063,12,12,0,0.00
4065,12,12,0,0.00
4073,12,12,0,0.00
4093,12,12,0,0.00
4094,12,12,0,0.00
4101,12,12,0,0.00
4105,12,12,0,0.00
4111,12,12,0,0.00
4114,12,12,0,0.00
4127,12,12,0,0.00
4128,12,12,0,0.00
4156,12,12,0,0.00
4182,12,12,0,0.00
4212,12,12,0,0.00
4225,12,12,0,0.00
4266,12,12,0,0.00
4274,12,12,0,0.00
4275,12,12,0,0.00
4284,12,12,0,0.00
4285,12,12,0,0.00
4287,12,12,0,0.00
4295,12,12,0,0.00
4311,12,12,0,0.00
4331,12,12,0,0.00
4340,12,12,0,0.00
4345,12,12,0,0.00
4365,12,12,0,0.00
4368,12,12,0,0.00
4384,12,12,0,0.00
4386,12,12,0,0.00
4389,12,12,0,0.00
4408,12,12,0,0.00
4453,12,12,0,0.00
4455,12,12,0,0.00
4459,12,12,0,0.00
4463,12,12,0,0.00
4468,12,12,0,0.00
4473,12,12,0,0.00
4515,12,12,0,0.00
4533,12,12,0,0.00
4549,12,12,0,0.00
4550,12,12,0,0.00
4554,12,12,0,0.00
4573,12,12,0,0.00
4587,12,12,0,0.00
4594,12,12,0,0.00
4599,12,12,0,0.00
4608,12,12,0,0.00
4625,12,12,0,0.00
4647,12,11,0,0.00
4680,12,12,0,0.00
4701,12,12,0,0.00
4706,12,12,0,0.00
4722,12,12,0,0.00
4725,12,12,0,0.00
4728,12,12,0,0.00
4764,12,12,0,0.00
4770,12,12,0,0.00
4787,12,12,0,0.00
4813,12,12,0,0.00
4843,12,12,0,0.00
4878,12,12,0,0.00
4904,12,12,0,0.00
4949,12,12,0,0.00
4972,12,12,0,0.00
5035,12,12,0,0.00
5045,12,12,0,0.00
5085,12,12,0,0.00
5105,12,12,0,0.00
5127,12,12,0,0.00
5159,12,12,0,0.00
5173,12,12,0,0.00
5227,12,12,0,0.00
5337,12,12,0,0.00
5352,12,12,0,0.00
5368,12,12,0,0.00
5538,12,12,0,0.00
5622,12,12,0,0.00
5731,12,12,0,0.00
5836,12,12,0,0.00
6076,12,12,0,0.00
6125,12,12,0,0.00
6156,12,12,0,0.00
8375,12,12,0,0.00
2056,11,11,0,0.00
2217,11,11,0,0.00
