# ----------------------------------------
# wiki.ubc.ca
# Math Exam Resource Wiki
# 20140101-20140402
# ----------------------------------------

Page,Pageviews,Unique Pageviews,Unique Visitors,Avg. Time on Page,Pages / Visit,Visit Duration
/Science:Math_Exam_Resources/Courses/MATH105/April_2010/Question_1_(f),189,168,147,00:04:18,37.80,00:16:42
/Science:Math_Exam_Resources/Courses/MATH103/April_2012/Question_2_(b),187,156,140,00:04:26,62.33,00:10:54
/Science:Math_Exam_Resources/Courses/MATH105/April_2010/Question_6,186,167,142,00:03:45,37.20,01:28:47
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_2_(b),185,145,121,00:04:10,16.82,04:10:26
/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_06_(b),185,139,114,00:05:27,16.82,02:46:27
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_2_(b),184,164,136,00:03:55,61.33,02:15:39
/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_01_(c),181,154,126,00:03:22,45.25,02:18:04
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_2_(a),181,164,137,00:04:17,22.62,03:21:16
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_1_(g),178,163,143,00:02:29,44.50,02:24:35
/Science:Math_Exam_Resources/Courses/MATH105/April_2011/Question_9_(c),177,156,141,00:03:05,29.50,01:40:27
/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_01_(b),176,143,114,00:01:13,29.33,03:37:09
/Science:Math_Exam_Resources/Courses/MATH103/April_2010/Question_1_(a),176,157,137,00:03:03,58.67,01:38:06
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_4_(a),176,150,122,00:03:57,58.67,00:01:20
/Science:Math_Exam_Resources/Courses/MATH104,174,124,97,00:00:46,2.90,03:11:56
/Science:Math_Exam_Resources/Courses/MATH105/April_2010/Question_1_(e),174,157,139,00:01:45,34.80,01:33:51
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_6,173,143,100,00:06:14,13.31,04:58:30
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_4_(b),173,148,117,00:07:14,17.30,01:47:16
/Science:Math_Exam_Resources/Courses/MATH103/April_2013/Question_03_(b)_ii,172,138,120,00:02:49,28.67,04:56:54
/Science:Math_Exam_Resources/Courses/MATH105/April_2012/Question_8_(h),171,151,129,00:04:37,17.10,04:36:48
/Science:Math_Exam_Resources/Courses/MATH103/April_2011,170,118,100,00:00:40,34.00,00:47:31
/Science:Math_Exam_Resources/Courses/MATH103/April_2012/Question_1_(e),170,146,128,00:05:26,34.00,02:46:29
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_3_(b),168,146,130,00:04:42,24.00,04:44:41
/Science:Math_Exam_Resources/Courses/MATH103/April_2009/Question_5_(b),168,129,110,00:04:16,56.00,00:15:46
/Science:Math_Exam_Resources/Courses/MATH105/April_2012/Question_7_(b),165,117,104,00:03:58,55.00,01:18:27
/Science:Math_Exam_Resources/Courses/MATH103/April_2010/Question_4_(a),163,139,119,00:05:41,163.00,00:12:15
/Science:Math_Exam_Resources/Courses/MATH105/April_2012/Question_8_(d),162,146,130,00:03:10,40.50,04:03:01
/Science:Math_Exam_Resources/Courses/MATH103/April_2013/Question_01_(f),161,134,121,00:03:38,32.20,04:36:13
/Science:Math_Exam_Resources/Courses/MATH103/April_2013/Question_05_(a),161,129,105,00:02:27,10.73,02:01:11
/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_02_(a),160,139,118,00:01:56,16.00,03:31:26
/Science:Math_Exam_Resources/Courses/MATH105/April_2011/Question_1_(b),159,127,106,00:03:04,19.88,01:37:22
/Science:Math_Exam_Resources/Courses/MATH101/April_2005/Question_8_(a),156,135,112,00:03:25,17.33,03:58:56
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_3_(a),156,147,115,00:04:07,17.33,01:43:27
/Science:Math_Exam_Resources/Courses/MATH101/April_2005/Question_3_(b),155,131,105,00:04:27,38.75,04:04:18
/Science:Math_Exam_Resources/Courses/MATH105/April_2011/Question_9_(a),155,133,118,00:02:37,51.67,00:17:23
/Science:Math_Exam_Resources/Courses/MATH101/April_2007/Question_1_(c),154,135,118,00:03:20,17.11,06:10:18
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_1_(b),154,129,119,00:02:51,51.33,01:38:12
/Science:Math_Exam_Resources/Courses/MATH101/April_2006/Question_1_(c),152,134,112,00:02:05,38.00,01:22:38
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_3_(b),152,135,118,00:04:44,16.89,03:00:40
/Science:Math_Exam_Resources/Courses/MATH105/April_2012/Question_6_(b),152,121,103,00:03:43,30.40,01:26:07
/Science:Math_Exam_Resources/Courses/MATH101/April_2008/Question_3_(c),151,127,98,00:04:36,50.33,00:06:42
/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_4_(a),151,132,116,00:04:49,25.17,01:07:01
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_3_(d),151,139,113,00:03:13,7.55,04:00:46
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_3_(a),150,130,91,00:04:04,13.64,02:55:20
/Science:Math_Exam_Resources/Courses/MATH101/April_2013/Question_12_(a),149,121,102,00:02:55,74.50,01:41:28
/Science:Math_Exam_Resources/Courses/MATH103/April_2009/Question_4_(a),147,127,112,00:02:46,49.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_1_(b),147,122,93,00:03:54,4.90,05:36:11
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_1_(a),144,130,111,00:02:11,12.00,06:59:13
/Science:Math_Exam_Resources/Courses/MATH105/April_2012/Question_5_(a),143,138,115,00:02:28,11.00,01:11:50
/Science:Math_Exam_Resources/Courses/MATH101/April_2008/Question_7_(a),142,118,104,00:03:27,47.33,00:39:50
/Science:Math_Exam_Resources/Courses/MATH103/April_2010/Question_8,142,129,103,00:04:22,15.78,03:43:24
/Science:Math_Exam_Resources/Courses/MATH103/April_2012/Question_1_(a),140,110,94,00:01:43,28.00,01:48:07
/Science:Math_Exam_Resources/Courses/MATH103/April_2009/Question_4_(b),138,122,109,00:05:13,34.50,02:50:31
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_4,137,115,83,00:05:03,22.83,01:23:17
/Science:Math_Exam_Resources/Courses/MATH103/April_2012/Question_5_(c),137,108,92,00:02:55,45.67,00:00:00
/Science:Math_Exam_Resources/Courses/MATH105/April_2011/Question_2,137,86,72,00:02:13,22.83,01:01:01
/Science:Math_Exam_Resources/Courses/MATH103/April_2010,136,93,82,00:00:37,34.00,00:45:50
/Science:Math_Exam_Resources/Courses/MATH103/April_2010/Question_2_(a),136,126,103,00:05:18,10.46,00:59:53
/Science:Math_Exam_Resources/Courses/MATH101/April_2005,135,98,77,00:00:25,19.29,00:35:14
/Science:Math_Exam_Resources/Courses/MATH103/April_2012/Question_5_(a),135,106,93,00:02:07,0.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_4_(a),132,118,100,00:05:36,44.00,00:34:38
/Science:Math_Exam_Resources/Courses/MATH103/April_2010/Question_1_(b),132,121,109,00:02:36,44.00,00:30:17
/Science:Math_Exam_Resources/Courses/MATH103/April_2009/Question_7_(c),131,104,95,00:03:42,65.50,00:00:12
/Science:Math_Exam_Resources/Courses/MATH103/April_2012/Question_5_(b),131,100,89,00:03:12,65.50,02:46:03
/Science:Math_Exam_Resources/Courses/MATH105/April_2012/Question_7_(a),130,110,96,00:03:37,18.57,01:43:20
/Science:Math_Exam_Resources/Courses/MATH105/April_2010/Question_1_(d),129,112,98,00:02:49,32.25,01:31:51
