# ----------------------------------------
# wiki.ubc.ca
# Math Exam Resource Wiki
# 20140501-20140902
# ----------------------------------------

Page,Pageviews,Unique Pageviews,Users,Avg. Time on Page,Pages / Session,Session Duration
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_03_(a),54,48,43,00:03:29,18.00,00:07:27
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_07,54,44,38,00:06:34,13.50,02:27:52
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_04_(c),54,48,45,00:04:05,18.00,01:53:23
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_02_(b),54,48,45,00:05:13,13.50,02:40:13
/Science:Math_Exam_Resources/Courses/MATH215/December_2011/Question_02_(a),54,51,35,00:03:18,10.80,02:03:31
/Science:Math_Exam_Resources/Courses/MATH215/December_2013/Question_04_(c),54,45,34,00:04:25,18.00,00:25:00
/Science:Math_Exam_Resources/Courses/MATH215/December_2013/Question_07_(b),54,40,32,00:03:35,27.00,00:28:15
/Science:Math_Exam_Resources/Courses/MATH253,54,43,36,00:00:34,13.50,00:21:20
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_02_(a),53,47,40,00:02:31,17.67,01:36:25
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_02_(b),53,45,37,00:02:41,0.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_03_(d),53,48,45,00:04:35,26.50,00:59:41
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_07_(c),53,47,42,00:02:52,26.50,02:10:33
/Science:Math_Exam_Resources/Courses/MATH215/December_2011/Question_03_(b),53,45,36,00:02:26,26.50,00:18:52
/Science:Math_Exam_Resources/Courses/MATH215/December_2013/Question_02_(b),53,45,39,00:02:55,0.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH215/December_2013/Question_06_(c),53,44,33,00:01:42,10.60,02:03:56
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_04_(c),52,43,36,00:03:38,52.00,00:50:32
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_05_(c),52,46,44,00:02:22,13.00,00:27:07
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_05,52,46,43,00:05:17,17.33,00:19:17
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_08_(b),52,47,41,00:05:35,26.00,01:02:29
/Science:Math_Exam_Resources/Courses/MATH105/April_2011,52,22,17,00:00:26,7.43,00:46:19
/Science:Math_Exam_Resources/Courses/MATH215/December_2011/Question_03_(c),52,47,37,00:04:01,17.33,00:41:38
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_04_(b),51,42,36,00:03:13,25.50,01:25:47
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_09,51,39,33,00:02:52,25.50,00:54:59
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(e),51,49,43,00:06:26,0.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_04_(a),51,44,42,00:03:40,0.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_04_(c),51,46,43,00:04:20,25.50,01:13:43
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_03,51,44,28,00:05:15,12.75,01:55:11
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_1_(a),50,38,30,00:01:33,16.67,00:42:34
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_02_(c),50,44,39,00:02:32,0.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_04,50,45,35,00:08:43,6.25,01:06:48
/Science:Math_Exam_Resources/Courses/MATH215/December_2011/Question_05_(c),50,47,35,00:06:01,8.33,04:05:27
/Science:Math_Exam_Resources/Courses/MATH257,50,39,32,00:00:13,16.67,00:02:11
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_03_(c),49,42,38,00:02:24,49.00,00:41:21
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_08_(a),49,46,40,00:04:42,24.50,00:01:02
/Science:Math_Exam_Resources/Courses/MATH152/April_2013,49,35,30,00:00:52,24.50,00:41:33
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_07_(a),48,41,38,00:02:17,12.00,03:47:17
/Science:Math_Exam_Resources/Courses/MATH215/December_2011/Question_03_(a),48,45,36,00:01:42,48.00,00:37:01
/Science:Math_Exam_Resources/Courses/MATH307/December_2012,48,38,17,00:00:27,48.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_08,47,40,36,00:05:27,0.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH200/December_2011/Question_04,47,19,13,00:01:32,23.50,00:28:38
/Science:Math_Exam_Resources/Courses/MATH220/December_2011,47,26,24,00:00:50,0.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_12_(a),47,34,22,00:04:19,9.40,01:13:23
/Science:Math_Exam_Resources/Courses/MATH101/April_2006,46,28,20,00:00:17,11.50,05:33:20
/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_01_(b),46,43,36,00:05:03,46.00,00:11:24
/Science:Math_Exam_Resources/Courses/MATH105/April_2012,46,23,17,00:00:31,11.50,00:15:10
/Science:Math_Exam_Resources/Courses/MATH215/December_2011/Question_02_(b),46,44,34,00:03:40,15.33,02:02:48
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_03_(b),45,41,37,00:02:25,22.50,00:35:03
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_01_(b),45,39,33,00:02:56,0.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_01_(f),45,39,34,00:02:49,45.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_02_(a),45,36,31,00:05:21,22.50,00:00:00
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_05_(c),45,33,30,00:05:38,45.00,00:00:48
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_09,45,35,33,00:05:13,9.00,00:41:57
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_07_(b),45,41,37,00:02:26,0.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH215/December_2013/Question_07_(c),45,41,31,00:02:47,11.25,00:31:09
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_10,45,39,21,00:03:55,4.50,05:42:45
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_02_(d),44,38,36,00:03:46,22.00,00:38:40
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_06_(b),44,39,33,00:02:26,22.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH101/April_2007,44,29,23,00:00:57,14.67,00:41:08
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_01_(c),44,36,33,00:02:29,14.67,01:36:05
/Science:Math_Exam_Resources/Courses/MATH102/December_2012,44,24,18,00:01:12,14.67,00:38:05
/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_04_(a),43,37,31,00:05:40,8.60,02:43:47
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_07,43,37,33,00:06:11,14.33,00:56:51
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_05_(b),42,33,31,00:02:49,0.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_10,42,37,32,00:04:47,42.00,00:05:53
/Science:Math_Exam_Resources/Courses/MATH200/April_2012/Question_09,42,22,14,00:01:50,10.50,01:10:06
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_02_(a),42,35,26,00:02:51,21.00,01:24:12
/Science:Math_Exam_Resources/Courses/MATH101/April_2008,41,29,24,00:01:02,13.67,00:23:30
/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_01_(g),41,36,30,00:07:35,10.25,09:23:00
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_03_(a),41,36,33,00:06:17,41.00,00:38:56
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_02_(b),41,33,26,00:03:05,20.50,00:00:09
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_05_(a),40,34,31,00:02:13,20.00,00:53:13
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_01_(d),40,35,33,00:05:02,10.00,00:35:20
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_01_(e),40,37,32,00:03:32,20.00,00:11:49
/Science:Math_Exam_Resources/Courses/MATH103/April_2013/Question_01_(f),40,26,8,00:06:08,2.11,01:46:10
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_08,40,36,25,00:05:09,20.00,00:22:00
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_7,39,29,17,00:02:40,7.80,03:12:40
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_04_(a),39,39,35,00:02:48,19.50,01:15:33
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_08,39,32,28,00:03:14,39.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_03_(b),39,36,32,00:08:33,13.00,02:26:45
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_03_(d),39,36,32,00:06:44,19.50,00:00:27
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_05_(b),39,29,26,00:00:47,0.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_02_(d),39,30,23,00:04:42,39.00,01:15:05
/Science:Math_Exam_Resources/Courses/MATH257/December_2011,39,26,21,00:00:23,0.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_5_(a),38,26,18,00:02:29,12.67,01:11:02
/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_01_(a),38,37,30,00:02:46,19.00,00:08:37
/Science:Math_Exam_Resources/Courses/MATH102/December_2011,38,23,12,00:00:28,12.67,00:15:02
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_09,38,35,25,00:05:13,4.75,01:29:15
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_06_(d),37,31,28,00:00:48,18.50,00:01:35
/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_01_(i),37,33,30,00:02:54,7.40,04:09:47
/Science:Math_Exam_Resources/Courses/MATH101/April_2010/Question_01_(a),37,35,31,00:02:44,9.25,02:34:32
/Science:Math_Exam_Resources/Courses/MATH200/December_2011/Question_06,37,10,10,00:00:48,37.00,00:00:19
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_02_(c),37,30,23,00:01:32,37.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_11,37,36,24,00:05:37,9.25,00:01:47
/Science:Math_Exam_Resources/Courses/MATH221/December_2011/Question_01_(a),37,32,29,00:02:00,9.25,04:36:59
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_1_(b),36,33,25,00:02:26,0.00,00:00:00
/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_02,36,32,26,00:07:18,12.00,03:46:00
/Science:Math_Exam_Resources/Courses/MATH101/April_2009/Question_03_(a),36,31,27,00:06:45,12.00,01:14:54
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_12_(c),36,24,18,00:05:00,6.00,00:37:45
