# ----------------------------------------
# wiki.ubc.ca
# Math Exam Resource Wiki
# 20140901-20141231
# ----------------------------------------

Page,Pageviews,Unique Pageviews,Users,Avg. Time on Page,Pages / Session,Session Duration
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_08,590,498,384,00:07:09,11.57,20:59:44
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_02_(a),587,536,473,00:02:05,73.38,08:27:09
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_04_(b),586,481,387,00:05:23,20.21,12:03:51
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_03_(c),586,522,451,00:04:23,45.08,06:32:53
/Science:Math_Exam_Resources/Courses/MATH200/April_2012/Question_02_(a),584,529,444,00:03:39,15.78,21:09:41
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_02_(c),580,518,462,00:02:38,58.00,07:20:10
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_04_(b),570,481,388,00:05:59,17.27,22:42:33
/Science:Math_Exam_Resources/Courses/MATH200/April_2012/Question_10,563,511,399,00:09:13,9.54,14:49:41
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_02_(b),562,521,462,00:03:58,43.23,07:48:46
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_03_(a),558,504,441,00:03:56,34.88,06:51:31
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_02_(a),556,465,395,00:05:51,15.03,22:48:20
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_01_(a),549,488,408,00:01:54,16.64,27:08:20
/Science:Math_Exam_Resources/Courses/MATH102/December_2013/Question_A_01,549,466,360,00:04:27,11.20,41:26:31
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_02_(b),547,459,368,00:04:25,15.63,18:46:13
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_03,546,490,424,00:05:34,6.07,16:35:24
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_01_(c),546,504,446,00:03:11,49.64,08:15:41
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_03_(a),541,466,392,00:03:12,23.52,14:12:56
/Science:Math_Exam_Resources/Courses/MATH200/December_2011/Question_02_(b),540,438,344,00:07:24,38.57,05:47:59
/Science:Math_Exam_Resources/Courses/MATH200/December_2011/Question_04,526,467,367,00:08:28,11.69,17:06:50
/Science:Math_Exam_Resources/Courses/MATH200/December_2011/Question_03_(b),524,428,332,00:05:36,16.38,19:16:58
/Science:Math_Exam_Resources/Courses/MATH221/April_2013/Question_12_(a),521,355,215,00:04:35,13.71,12:10:00
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_02_(d),519,481,431,00:04:18,24.71,13:53:46
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_04_(b),519,475,426,00:03:18,47.18,04:16:54
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_05_(a),516,436,370,00:02:59,34.40,10:05:10
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_01_(a),513,460,377,00:01:57,12.51,18:28:57
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_04_(c),511,421,353,00:05:32,18.25,13:18:12
/Science:Math_Exam_Resources/Courses/MATH200/April_2012/Question_08,511,450,386,00:05:47,19.65,14:10:00
/Science:Math_Exam_Resources/Courses/MATH200/April_2012/Question_06_(a),509,458,390,00:04:24,14.54,17:34:39
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_06,508,449,370,00:07:53,12.10,19:18:01
/Science:Math_Exam_Resources/Courses/MATH102/December_2012/Question_A_01,508,455,363,00:03:12,10.58,20:18:17
/Science:Math_Exam_Resources/Courses/MATH200/April_2012/Question_07,507,452,391,00:05:26,14.08,19:44:37
/Science:Math_Exam_Resources/Courses/MATH100/December_2010/Question_04_(a),505,412,348,00:03:18,26.58,12:05:36
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_03_(b),505,462,415,00:02:25,26.58,10:15:24
/Science:Math_Exam_Resources/Courses/MATH100/December_2011/Question_03_(b),504,437,380,00:05:14,63.00,03:26:56
