# ----------------------------------------
# wiki.ubc.ca
# Math Exam Resource Wiki
# 20120101-20150121
# ----------------------------------------

Page,Pageviews,Unique Pageviews,Users,Avg. Time on Page,Pages / Session,Session Duration
/Science:Math_Exam_Resources/Courses/MATH105/April_2012/Question_2_(a),1139,943,649,00:04:13,7.44,59:49:19
/Science:Math_Exam_Resources/Courses/MATH105/April_2010/Question_3,1134,872,681,00:03:37,17.45,36:45:29
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_10,1128,976,796,00:03:42,12.97,50:03:02
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_1_(d),1128,927,725,00:03:12,41.78,17:32:44
/Science:Math_Exam_Resources/Courses/MATH105/April_2011/Question_9_(d),1128,954,834,00:04:09,29.68,14:20:58
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_03_(a),1117,948,845,00:03:25,25.39,21:58:37
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_06,1112,976,714,00:07:54,13.56,50:03:51
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_4_(a),1112,894,692,00:03:47,20.22,25:00:39
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_5_(a),1112,888,687,00:03:57,13.56,14:54:13
/Science:Math_Exam_Resources/Courses/MATH105/April_2010/Question_1_(d),1112,932,779,00:02:23,18.53,30:53:39
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(a),1106,1019,790,00:03:10,7.52,134:30:23
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_4_(a),1106,905,676,00:03:36,11.89,52:04:46
/Science:Math_Exam_Resources/Courses/MATH105/April_2011/Question_8_(a),1106,959,747,00:03:54,8.85,68:21:22
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(f),1101,987,774,00:05:31,25.02,68:03:56
/Science:Math_Exam_Resources/Courses/MATH103/April_2009/Question_5_(c),1101,779,632,00:03:05,18.35,27:20:33
/Science:Math_Exam_Resources/Courses/MATH103/April_2010/Question_8,1101,910,714,00:07:05,15.51,52:08:13
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_3,1096,943,714,00:06:22,33.21,04:10:21
/Science:Math_Exam_Resources/Courses/MATH105/April_2013/Question_02_(a),1096,970,703,00:06:00,12.60,36:42:56
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_03_(c),1090,916,812,00:03:57,68.12,03:47:55
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_09,1090,948,801,00:04:27,22.24,29:41:15
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_2_(a),1090,943,774,00:04:00,22.24,53:01:38
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_03_(b),1085,992,785,00:06:43,15.28,71:41:57
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_1_(f),1085,937,709,00:03:40,32.88,24:07:42
/Science:Math_Exam_Resources/Courses/MATH104/December_2012/Question_1_(h),1085,932,714,00:05:00,22.14,14:09:04
/Science:Math_Exam_Resources/Courses/MATH105/April_2010/Question_1_(f),1085,948,828,00:04:05,40.19,06:45:14
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_02_(b),1079,965,850,00:03:49,49.05,07:00:35
/Science:Math_Exam_Resources/Courses/MATH103/April_2011/Question_2_(b),1079,878,725,00:04:20,15.20,34:28:02
/Science:Math_Exam_Resources/Courses/MATH100/December_2013/Question_11,1074,899,670,00:08:01,13.10,20:49:51
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(e),1068,959,779,00:05:03,39.56,24:43:35
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_08_(b),1068,872,670,00:05:10,10.27,48:54:00
/Science:Math_Exam_Resources/Courses/MATH103/April_2012/Question_1_(b),1068,861,643,00:02:30,16.43,27:13:06
/Science:Math_Exam_Resources/Courses/MATH101/April_2011/Question_4_(a),1063,807,610,00:04:11,11.43,77:12:03
/Science:Math_Exam_Resources/Courses/MATH105/April_2010/Question_1_(k),1063,883,649,00:04:20,7.82,20:23:47
/Science:Math_Exam_Resources/Courses/MATH100/December_2012/Question_01_(c),1057,987,894,00:02:53,21.57,27:59:47
/Science:Math_Exam_Resources/Courses/MATH101/April_2012/Question_01_(h),1057,954,785,00:04:45,19.22,46:26:23
